"customer_id","date","rating","reviewText","imageCount","helpfulCount","nonHelpfulCount"
"13370735","9 октября 2018, 23:36","5","Свитер очень понравился - цвет;материал,все отлично! На рост 170 М-ка- прикрывает попу, рукава получаются 3/4 - смотрится классно!",0,"3","0"
"11396086","9 октября 2018, 22:40","5","Взяла xs на свой 42 размер ,смотрится отлично",0,"1","2"
"5915722","9 октября 2018, 20:08","4","Снимаю звезду за несоответствие фото-смотрится пушистым колобком, хотя такие кофты других производителей ношу. Фотографу, наоборот, добавляю звезду. Только жалко терять процент выкупа из-за этого",0,"1","3"
"11330008","9 октября 2018, 19:11","5","Очень красивый и женственный. Просто нежнятина, белоснежно белый, кипельно! Но большемерит, буду ждать xs!",2,"21","2"
"5954402","9 октября 2018, 15:14","5","Нежнятина!!!! Одела и не хотела снимать !! Супер джемпер! Белый к тому же очень освежает !!!",0,"4","2"
"12116992","9 октября 2018, 12:54","5","Супер даже снимать не хотелось",0,"1","4"
"12365904","9 октября 2018, 12:32","4","очень лезет, когда мерила была вся в пуху, отказ, а так приятный",0,"1","4"
"6612727","8 октября 2018, 22:08","4","на рост 175см рукав чуть-чуть ниже локтя. спереди и сзади коротковат, но не критично. могу предположить, что рост модели на фото 160см максимум. откуда на фото такая длина ярко-синего - не понятно. по качеству супер!!! достаточно плотный. 46р по объему идеально сел на 46-48, не как оверсайз. попробую больше размер, чтобы удлинить рукава.",0,"3","1"
"14720883","8 октября 2018, 20:50","5","Покупкой своей довольна.",0,"2","3"
"6567107","8 октября 2018, 20:08","5","Привет 90-е ))) помню был у меня похожий свитерок. Этот оставила, чисто внешне очень милый, сидит хорошо, чуть чуть большемерит, тк мой размер s по размерной сетке )",2,"19","3"
"8259990","8 октября 2018, 17:56","5","Заказывала аж 3раза!В ярко синем цвете смотрится не очень...взяла в темно-синем...чернильном.Уютный,об'емный,но прибавляет несколько килограммов точно",0,"0","2"
"15730529","6 октября 2018, 10:12","5","Мягкий , тёплый , 100% соответствия с описанием. На мой 48-50 подошёл L.я люблю посвободнее - мне отлично. Но предполагаю , что и m было бы тоже хорошо.",0,"3","2"
"12074439","6 октября 2018, 8:36","5","Бомбический))очень мягкий и цвет (брала синий)просто чудо",0,"4","3"
"8499372","5 октября 2018, 21:00","5","Очень приятный к телу! Понравился, действительно как шубка)",0,"1","2"
"11223507","5 октября 2018, 20:37","5","Джемпер очень понравился, пушистый и приятной для тела структуры, но очень объемный . Ради приятного качества решила пожертвовать объемами .На 52-54 размер XL сел свободно, на меньший размер не решилась, боюсь будет совсем в обтяжку . Надеюсь после стирки качество останется прежним.",0,"3","0"
"6776939","3 октября 2018, 19:37","4","красивый, качественный свитер, одна проблема-большемерит очень сильно. xs подойдет где то на 44. и на рост 167 длинноват. смотрится как шуба)",0,"0","0"
"1377202","3 октября 2018, 12:21","5","Очень женственный джемпер, но мне тоже показалось, что большемерит. Хотя как оверсайз неплохой вариант, но попробую размер поменьше перезаказать. Ткань конечно мимими)) снимать не хочется, но что будет после стирки - большой вопрос.",2,"16","2"
"12631943","28 сентября 2018, 22:49","5","Цвет настроения синий....!!!!💃🏻",1,"139","9"
"11464364","27 сентября 2018, 21:08","5","Джемпер очень понравился, пушистый и приятной для тела структуры, но большемерит: на мой 48-50 размер - подошел размер М. Размер L вернула, т.к. ""утонула"" в нем.",0,"11","3"
"9175565","26 сентября 2018, 6:31","5","Джемпер ооочень понравился. Цвет насыщенный как я и хотела. Теплый и пушистый. Обычно ношу размер М, джемпер оставила S. Спасибо магазину.",0,"11","1"
"755196","24 сентября 2018, 16:00","5","Очень красиво, уютно, комфортно. Примерила и не захотела снимать. Ногу на тонкое шёлковое платье с серебристым ремешком и сапогами, годится и к классическим чёрным брюкам. Все стремятся обнять или погладить.",0,"23","0"
"1234422","23 сентября 2018, 14:28","5","Кофта класс! Выглядит очень эффектно, цвет изумительный. На рост 175 чуть короче чем на модели, рукава заметно короче. Думаю высоким надо на размер больше брать.",0,"3","3"
"3336778","16 сентября 2018, 20:19","5","Супер-пушистик! Длина на рост 162 больше, чем на модели.",0,"8","3"
